barrio_num,manzana,barrio,manzana_25m1,manzana_25m2,manzana_25m3,manzana_25m4,manzana_25m5,manzana_25m6,manzana_25m7,manzana_25m8,manzana_25m9,manzana_25m10,manzana_25m11,manzana_25m12,manzana_25m13,manzana_25m14,manzana_25m15,manzana_25m16,manzana_25m17,manzana_25m18,manzana_25m19,manzana_25m20,manzana_25m21,manzana_25m22,manzana_25m23,manzana_25m24,manzana_25m25,manzana_25m26,manzana_25m27,manzana_25m28,manzana_25m29,manzana_25m30,manzana_25m31,manzana_25m32,manzana_25m33,manzana_25m34,manzana_25m35,manzana_25m36,manzana_25m37,manzana_25m38,manzana_25m39,manzana_25m40,manzana_25m41,manzana_25m42,manzana_25m43,manzana_25m44,manzana_25m45
291,7600110000000020100120,Siloé,7600110000000020100105,7600110000000020100107,7600110000000020100123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100123,Siloé,7600110000000020100107,7600110000000020100124,7600110000000020100105,7600110000000020090411,7600110000000020100120,7600110000000020100102,7600110000000020100101,7600110000000020090422,7600110000000020100103,7600110000000020090410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100124,Siloé,7600110000000020100107,7600110000000020100123,7600110000000020100111,7600110000000020100112,7600110000000020090411,7600110000000020110112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100125,Siloé,7600110000000020100117,7600110000000020100118,7600110000000020100126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100126,Siloé,7600110000000020100112,7600110000000020100118,7600110000000020100115,7600110000000020100117,7600110000000020110130,7600110000000020110131,7600110000000020100125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100201,Siloé,7600110000000020100204,7600110000000020100221,7600110000000020100223,7600110000000020100224,7600110000000020100118,7600110000000020100209,7600110000000020100226,7600110000000020100202,7600110000000020100225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100202,Siloé,7600110000000020100221,7600110000000020100118,7600110000000020100226,7600110000000020100201,7600110000000020100225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100204,Siloé,7600110000000020100224,7600110000000020100220,7600110000000020100206,7600110000000020100201,7600110000000020100208,7600110000000020100219,7600110000000020100209,7600110000000020100223,7600110000000020100211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100206,Siloé,7600110000000020100208,7600110000000020100219,7600110000000020100204,7600110000000020110304,7600110000000020110330,7600110000000020110305,7600110000000020110324,7600110000000020100220,7600110000000020110310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100208,Siloé,7600110000000020100206,7600110000000020100204,7600110000000020100212,7600110000000020100213,7600110000000020100211,7600110000000020110324,7600110000000020110310,7600110000000020100209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100209,Siloé,7600110000000020100217,7600110000000020100210,7600110000000020100211,7600110000000020100204,7600110000000020100201,7600110000000020100208,7600110000000019290221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100210,Siloé,7600110000000020100209,7600110000000020130101,7600110000000020100211,7600110000000020100217,7600110000000020130116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100211,Siloé,7600110000000020100222,7600110000000020130117,7600110000000020130102,7600110000000020100212,7600110000000020100215,7600110000000020100209,7600110000000020100210,7600110000000020130101,7600110000000020100208,7600110000000020100214,7600110000000020130116,7600110000000020130151,7600110000000020100217,7600110000000020100204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100212,Siloé,7600110000000020100211,7600110000000020100208,7600110000000020100214,7600110000000020100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100213,Siloé,7600110000000020100208,7600110000000020100214,7600110000000020100212,7600110000000020110310,7600110000000020110311,7600110000000020110324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100214,Siloé,7600110000000020100212,7600110000000020100213,7600110000000020110311,7600110000000020100215,7600110000000020100211,7600110000000020110323,7600110000000020110310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100215,Siloé,7600110000000020130220,7600110000000020130150,7600110000000020130104,7600110000000020100211,7600110000000020130258,7600110000000020100222,7600110000000020100214,7600110000000020110323,7600110000000020110328,7600110000000020130117,7600110000000020130151,7600110000000020130239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100217,Siloé,7600110000000020100209,7600110000000020100210,7600110000000020130101,7600110000000020130116,7600110000000020100211,7600110000000019300101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100219,Siloé,7600110000000020100220,7600110000000020100206,7600110000000020100204,7600110000000020110304,7600110000000020110216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100220,Siloé,7600110000000020100219,7600110000000020100204,7600110000000020100224,7600110000000020100115,7600110000000020100225,7600110000000020100118,7600110000000020110216,7600110000000020110116,7600110000000020110304,7600110000000020100206,7600110000000020100223,7600110000000020100226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100221,Siloé,7600110000000020100202,7600110000000020100201,7600110000000020100226,7600110000000020100118,7600110000000020100223,7600110000000020100225,7600110000000020100224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100222,Siloé,7600110000000020130117,7600110000000020100211,7600110000000020130104,7600110000000020100215,7600110000000020130151,7600110000000020130102,7600110000000020130116,7600110000000020130220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100223,Siloé,7600110000000020100226,7600110000000020100224,7600110000000020100201,7600110000000020100225,7600110000000020100204,7600110000000020100221,7600110000000020100220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100224,Siloé,7600110000000020100204,7600110000000020100223,7600110000000020100220,7600110000000020100225,7600110000000020100226,7600110000000020100201,7600110000000020100221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100225,Siloé,7600110000000020100226,7600110000000020100224,7600110000000020100115,7600110000000020100220,7600110000000020100118,7600110000000020100223,7600110000000020100202,7600110000000020100221,7600110000000020100201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020100226,Siloé,7600110000000020100225,7600110000000020100223,7600110000000020100202,7600110000000020100221,7600110000000020100224,7600110000000020100118,7600110000000020100201,7600110000000020100115,7600110000000020100220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110102,Siloé,7600110000000020110119,7600110000000020110219,7600110000000020080317,7600110000000020110135,7600110000000020110122,7600110000000020080312,7600110000000020110217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110105,Siloé,7600110000000020110122,7600110000000020110117,7600110000000020110125,7600110000000020090314,7600110000000020090320,7600110000000020090311,7600110000000020110119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110111,Siloé,7600110000000020110123,7600110000000020110130,7600110000000020110112,7600110000000020090428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110112,Siloé,7600110000000020110130,7600110000000020090428,7600110000000020110111,7600110000000020100112,7600110000000020110123,7600110000000020090411,7600110000000020100124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110116,Siloé,7600110000000020110131,7600110000000020110216,7600110000000020110124,7600110000000020110132,7600110000000020100220,7600110000000020100115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110117,Siloé,7600110000000020110133,7600110000000020110215,7600110000000020110105,7600110000000020110126,7600110000000020110134,7600110000000020110125,7600110000000020090426,7600110000000020090320,7600110000000020110123,7600110000000020110210,7600110000000020090311,7600110000000020110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110119,Siloé,7600110000000020110102,7600110000000020110122,7600110000000020110217,7600110000000020110219,7600110000000020110207,7600110000000020110205,7600110000000020110210,7600110000000020110135,7600110000000020110125,7600110000000020110105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110122,Siloé,7600110000000020110125,7600110000000020110105,7600110000000020110135,7600110000000020110119,7600110000000020110102,7600110000000020090314,7600110000000020110210,7600110000000020110207,7600110000000020090308,7600110000000020090320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110123,Siloé,7600110000000020110124,7600110000000020110111,7600110000000020090426,7600110000000020090427,7600110000000020110215,7600110000000020110130,7600110000000020110134,7600110000000020090418,7600110000000020090428,7600110000000020110117,7600110000000020110132,7600110000000020110112,7600110000000020090424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110124,Siloé,7600110000000020110123,7600110000000020110130,7600110000000020110116,7600110000000020110132,7600110000000020110131,7600110000000020110215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110125,Siloé,7600110000000020110122,7600110000000020110105,7600110000000020110117,7600110000000020110210,7600110000000020110119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110126,Siloé,7600110000000020090419,7600110000000020110117,7600110000000020090426,7600110000000020090311,7600110000000020090315,7600110000000020090320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110130,Siloé,7600110000000020110123,7600110000000020110112,7600110000000020110124,7600110000000020110131,7600110000000020110111,7600110000000020100112,7600110000000020100126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110131,Siloé,7600110000000020110116,7600110000000020110130,7600110000000020110124,7600110000000020100126,7600110000000020100115,7600110000000020100112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110132,Siloé,7600110000000020110124,7600110000000020110116,7600110000000020110215,7600110000000020110216,7600110000000020110123,7600110000000020110214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110133,Siloé,7600110000000020110117,7600110000000020110215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110134,Siloé,7600110000000020110215,7600110000000020110117,7600110000000020110123,7600110000000020090426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110135,Siloé,7600110000000020110122,7600110000000020080317,7600110000000020110102,7600110000000020090308,7600110000000020080312,7600110000000020090314,7600110000000020110119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110203,Siloé,7600110000000020110208,7600110000000020110218,7600110000000020120102,7600110000000020110205,7600110000000020120101,7600110000000020110220,7600110000000020110207,7600110000000020110219,7600110000000020110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110205,Siloé,7600110000000020110217,7600110000000020110203,7600110000000020110207,7600110000000020110208,7600110000000020110218,7600110000000020110119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110207,Siloé,7600110000000020110208,7600110000000020110210,7600110000000020110119,7600110000000020110205,7600110000000020110209,7600110000000020110217,7600110000000020110122,7600110000000020110203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110208,Siloé,7600110000000020110203,7600110000000020110207,7600110000000020110209,7600110000000020110205,7600110000000020110210,7600110000000020120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110209,Siloé,7600110000000020110210,7600110000000020110215,7600110000000020110208,7600110000000020120101,7600110000000020110207,7600110000000020110301,7600110000000020110203,7600110000000020110117,7600110000000020110326,7600110000000020110212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110210,Siloé,7600110000000020110209,7600110000000020110207,7600110000000020110122,7600110000000020110117,7600110000000020110125,7600110000000020110215,7600110000000020110119,7600110000000020110208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110212,Siloé,7600110000000020110215,7600110000000020110302,7600110000000020110301,7600110000000020110214,7600110000000020110303,7600110000000020110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110214,Siloé,7600110000000020110212,7600110000000020110303,7600110000000020110215,7600110000000020110216,7600110000000020110302,7600110000000020110304,7600110000000020110132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110215,Siloé,7600110000000020110134,7600110000000020110117,7600110000000020110212,7600110000000020110123,7600110000000020110133,7600110000000020110301,7600110000000020110209,7600110000000020110214,7600110000000020110132,7600110000000020110216,7600110000000020110210,7600110000000020110124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110216,Siloé,7600110000000020110116,7600110000000020110304,7600110000000020110214,7600110000000020110132,7600110000000020110303,7600110000000020110215,7600110000000020100220,7600110000000020100219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110217,Siloé,7600110000000020110119,7600110000000020110205,7600110000000020110219,7600110000000020110218,7600110000000020110207,7600110000000020110102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110218,Siloé,7600110000000020110203,7600110000000020110219,7600110000000020110217,7600110000000020110205,7600110000000020110220,7600110000000020120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110219,Siloé,7600110000000020110102,7600110000000020110217,7600110000000020110218,7600110000000020110220,7600110000000020110119,7600110000000020080317,7600110000000020110203,7600110000000020080314,7600110000000020120102,7600110000000020080315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7600110000000020110220,Lleras Camargo,7600110000000020110219,7600110000000020080315,7600110000000020080318,7600110000000020120139,7600110000000020120102,7600110000000020120117,7600110000000020080314,7600110000000020110203,7600110000000020110218,7600110000000020060435,7600110000000020080317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110301,Siloé,7600110000000020110307,7600110000000020110326,7600110000000020110302,7600110000000020120101,7600110000000020110212,7600110000000020110215,7600110000000020110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110302,Siloé,7600110000000020110301,7600110000000020110307,7600110000000020110212,7600110000000020110303,7600110000000020110214,7600110000000020110329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110303,Siloé,7600110000000020110329,7600110000000020110302,7600110000000020110305,7600110000000020110214,7600110000000020110304,7600110000000020110212,7600110000000020110307,7600110000000020110216,7600110000000020110330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110304,Siloé,7600110000000020110216,7600110000000020110303,7600110000000020110305,7600110000000020100206,7600110000000020110214,7600110000000020100220,7600110000000020100219,7600110000000020110330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110305,Siloé,7600110000000020110330,7600110000000020110303,7600110000000020110329,7600110000000020110304,7600110000000020100206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110307,Siloé,7600110000000020110325,7600110000000020110301,7600110000000020110326,7600110000000020110302,7600110000000020110329,7600110000000020110303,7600110000000020120101,7600110000000020120126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110310,Siloé,7600110000000020110312,7600110000000020110311,7600110000000020110320,7600110000000020110324,7600110000000020100213,7600110000000020100208,7600110000000020100214,7600110000000020110329,7600110000000020100206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110311,Siloé,7600110000000020110323,7600110000000020110312,7600110000000020110310,7600110000000020100214,7600110000000020100213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110312,Siloé,7600110000000020110311,7600110000000020110310,7600110000000020110323,7600110000000020110320,7600110000000020110319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110314,Siloé,7600110000000020110320,7600110000000020110319,7600110000000020120105,7600110000000020120106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110319,Siloé,7600110000000020110321,7600110000000020110320,7600110000000020110314,7600110000000020110323,7600110000000020120105,7600110000000020120106,7600110000000020110312,7600110000000020110327,7600110000000020110328,7600110000000020120135,7600110000000020110322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110320,Siloé,7600110000000020110314,7600110000000020110319,7600110000000020120128,7600110000000020110325,7600110000000020120105,7600110000000020110312,7600110000000020110310,7600110000000020110329,7600110000000020110323,7600110000000020120126,7600110000000020110324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110321,Siloé,7600110000000020110327,7600110000000020120106,7600110000000020110319,7600110000000020110323,7600110000000020110322,7600110000000020130258,7600110000000020110328,7600110000000020120135,7600110000000020130220,7600110000000020120111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,7600110000000020110322,Siloé,7600110000000020120107,7600110000000020120131,7600110000000020110321,7600110000000020120135,7600110000000020120106,7600110000000020130258,7600110000000020120111,7600110000000020120134,7600110000000020110319,7600110000000020120110,7600110000000020110327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
